Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
11/30/2020,ID-SN,Sulawesi Selatan,105,2,106,-3,20652,494,18508,1650,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,11.14,2190.76,0.21,52.40,2.39%,89.62%,0.93,2.00
11/30/2020,ID-ST,Sulawesi Tengah,60,0,18,42,1860,72,1090,698,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,20.30,629.32,0.00,24.36,3.87%,58.60%,1.94,0.00
11/30/2020,ID-SG,Sulawesi Tenggara,1,1,139,-139,6503,107,5008,1388,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.38,2467.50,0.38,40.60,1.65%,77.01%,0.02,0.33
11/30/2020,ID-SA,Sulawesi Utara,115,3,67,45,6926,245,5361,1320,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,43.53,2621.61,1.14,92.74,3.54%,77.40%,6.39,1.00
11/30/2020,ID-SB,Sumatera Barat,92,7,117,-32,20041,411,15798,3832,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,16.67,3631.11,1.27,74.47,2.05%,78.83%,0.34,2.33
11/30/2020,ID-SS,Sumatera Selatan,35,5,48,-18,9463,508,7584,1371,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.26,1151.56,0.61,61.82,5.37%,80.14%,0.85,2.50
11/30/2020,ID-SU,Sumatera Utara,77,3,71,3,15585,615,12947,2023,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.18,1047.74,0.20,41.34,3.95%,83.07%,0.88,1.00
12/1/2020,ID-AC,Aceh,9,1,15,-7,8301,335,6635,1331,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.72,1581.97,0.19,63.84,4.04%,79.93%,0.90,
12/1/2020,ID-BA,Bali,109,0,0,109,13988,428,12466,1094,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,25.85,3317.70,0.00,101.51,3.06%,89.12%,1.22,0.00
12/1/2020,ID-BT,Banten,154,5,51,98,13215,339,8881,3995,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,14.36,1232.47,0.47,31.62,2.57%,67.20%,0.59,1.00
12/1/2020,ID-BE,Bengkulu,19,1,18,0,1842,78,1427,337,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,9.50,921.21,0.50,39.01,4.23%,77.47%,9.50,
12/1/2020,ID-JK,DKI Jakarta,1058,23,1024,11,137919,2683,125013,10223,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,97.55,12715.95,2.12,247.37,1.95%,90.64%,0.96,1.21
12/1/2020,ID-YO,Daerah Istimewa Yogyakarta,110,1,68,41,6073,146,4466,1461,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,30.29,1672.54,0.28,40.21,2.40%,73.54%,2.68,
12/1/2020,ID-GO,Gorontalo,0,0,0,0,3110,91,2970,49,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2634.14,0.00,77.08,2.93%,95.50%,1.00,1.00
12/1/2020,IDN,Indonesia,5092,136,4361,595,543975,17081,454879,72015,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.20,2051.30,0.51,64.41,3.14%,83.62%,1.10,1.05
12/1/2020,ID-JA,Jambi,50,0,47,3,1993,37,1378,578,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,14.31,570.51,0.00,10.59,1.86%,69.14%,1.67,1.00
12/1/2020,ID-JB,Jawa Barat,878,14,813,51,53395,926,45068,7401,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,19.44,1182.32,0.31,20.50,1.73%,84.40%,1.18,1.17
12/1/2020,ID-JT,Jawa Tengah,730,7,475,248,56625,2370,40387,13868,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,20.07,1557.17,0.19,65.17,4.19%,71.32%,0.81,0.54
12/1/2020,ID-JI,Jawa Timur,430,31,373,26,62313,4438,54863,3012,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,10.62,1539.39,0.77,109.64,7.12%,88.04%,1.08,0.97
12/1/2020,ID-KB,Kalimantan Barat,33,0,55,-22,2438,22,2067,349,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,6.09,449.58,0.00,4.06,0.90%,84.78%,,1.00
12/1/2020,ID-KS,Kalimantan Selatan,82,4,39,39,13281,532,11812,937,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,20.38,3301.23,0.99,132.24,4.01%,88.94%,6.83,4.00
12/1/2020,ID-KT,Kalimantan Tengah,190,0,0,190,6122,194,4681,1247,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,73.92,2381.83,0.00,75.48,3.17%,76.46%,,1.00
12/1/2020,ID-KI,Kalimantan Timur,127,1,161,-35,19748,561,16378,2809,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,35.75,5559.39,0.28,157.93,2.84%,82.93%,1.09,0.20
12/1/2020,ID-KU,Kalimantan Utara,58,0,14,44,1523,18,995,510,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,89.45,2348.83,0.00,27.76,1.18%,65.33%,2.42,0.00
12/1/2020,ID-BB,Kepulauan Bangka Belitung,34,1,23,10,1036,14,875,147,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,24.64,750.85,0.72,10.15,1.35%,84.46%,4.25,
12/1/2020,ID-KR,Kepulauan Riau,33,0,39,-6,5490,138,4192,1160,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,17.10,2845.44,0.00,71.52,2.51%,76.36%,2.36,1.00
12/1/2020,ID-LA,Lampung,116,0,50,66,3939,158,2025,1756,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,12.75,433.07,0.00,17.37,4.01%,51.41%,0.80,0.00
12/1/2020,ID-MA,Maluku,0,0,5,-5,4620,61,3797,762,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,2501.22,0.00,33.02,1.32%,82.19%,0.00,1.00
12/1/2020,ID-MU,Maluku Utara,3,0,10,-7,2376,81,1981,314,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,2.29,1816.79,0.00,61.94,3.41%,83.38%,1.50,1.00
12/1/2020,ID-NB,Nusa Tenggara Barat,18,1,0,17,4697,243,3738,716,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.42,891.23,0.19,46.11,5.17%,79.58%,2.25,0.50
12/1/2020,ID-NT,Nusa Tenggara Timur,33,2,2,29,1242,19,725,498,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,6.10,229.52,0.37,3.51,1.53%,58.37%,1.65,
12/1/2020,ID-PA,Papua,80,3,0,77,10094,140,5030,4924,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,18.43,2325.62,0.69,32.26,1.39%,49.83%,16.00,
12/1/2020,ID-PB,Papua Barat,76,1,41,34,5352,88,4589,675,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,66.63,4691.85,0.88,77.15,1.64%,85.74%,4.00,1.00
12/1/2020,ID-RI,Riau,163,2,286,-125,20238,459,17876,1903,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,26.84,3331.85,0.33,75.57,2.27%,88.33%,1.20,0.33
12/1/2020,ID-SR,Sulawesi Barat,3,0,15,-12,1473,21,1297,155,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.92,944.24,0.00,13.46,1.43%,88.05%,0.43,1.00
12/1/2020,ID-SN,Sulawesi Selatan,147,3,94,50,20799,497,18602,1700,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,15.59,2206.35,0.32,52.72,2.39%,89.44%,1.40,1.50
12/1/2020,ID-ST,Sulawesi Tengah,12,0,38,-26,1872,72,1128,672,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,4.06,633.38,0.00,24.36,3.85%,60.26%,0.20,1.00
12/1/2020,ID-SG,Sulawesi Tenggara,91,0,108,-17,6594,107,5116,1371,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,34.53,2502.03,0.00,40.60,1.62%,77.59%,91.00,0.00
12/1/2020,ID-SA,Sulawesi Utara,36,0,52,-16,6962,245,5413,1304,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,13.63,2635.24,0.00,92.74,3.52%,77.75%,0.31,0.00
12/1/2020,ID-SB,Sumatera Barat,57,1,118,-62,20098,412,15916,3770,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,10.33,3641.44,0.18,74.65,2.05%,79.19%,0.62,0.14
12/1/2020,ID-SS,Sumatera Selatan,67,6,93,-32,9530,514,7677,1339,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.15,1159.71,0.73,62.55,5.39%,80.56%,1.91,1.20
12/1/2020,ID-SU,Sumatera Utara,86,2,83,1,15671,617,13030,2024,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.78,1053.52,0.13,41.48,3.94%,83.15%,1.12,0.67
12/2/2020,ID-AC,Aceh,10,0,28,-18,8311,335,6663,1313,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.91,1583.88,0.00,63.84,4.03%,80.17%,1.11,0.00
12/2/2020,ID-BA,Bali,202,1,6,195,14190,429,12472,1289,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,47.91,3365.61,0.24,101.75,3.02%,87.89%,1.85,
12/2/2020,ID-BT,Banten,121,1,85,35,13336,340,8966,4030,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.28,1243.75,0.09,31.71,2.55%,67.23%,0.79,0.20
12/2/2020,ID-BE,Bengkulu,12,0,29,-17,1854,78,1456,320,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,6.00,927.21,0.00,39.01,4.21%,78.53%,0.63,0.00
12/2/2020,ID-JK,DKI Jakarta,1166,23,1061,82,139085,2706,126074,10305,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,107.50,12823.45,2.12,249.49,1.95%,90.65%,1.10,1.00
12/2/2020,ID-YO,Daerah Istimewa Yogyakarta,122,1,30,91,6195,147,4496,1552,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,33.60,1706.13,0.28,40.48,2.37%,72.57%,1.11,1.00
12/2/2020,ID-GO,Gorontalo,29,0,0,29,3139,91,2970,78,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,24.56,2658.70,0.00,77.08,2.90%,94.62%,,1.00
12/2/2020,IDN,Indonesia,5533,118,4001,1414,549508,17199,458880,73429,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.86,2072.16,0.44,64.86,3.13%,83.51%,1.09,0.87
12/2/2020,ID-JA,Jambi,81,0,44,37,2074,37,1422,615,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,23.19,593.70,0.00,10.59,1.78%,68.56%,1.62,1.00
12/2/2020,ID-JB,Jawa Barat,764,4,438,322,54159,930,45506,7723,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,16.92,1199.23,0.09,20.59,1.72%,84.02%,0.87,0.29
12/2/2020,ID-JT,Jawa Tengah,945,23,293,629,57570,2393,40680,14497,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,25.99,1583.16,0.63,65.81,4.16%,70.66%,1.29,3.29
12/2/2020,ID-JI,Jawa Timur,460,30,397,33,62773,4468,55260,3045,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,11.36,1550.75,0.74,110.38,7.12%,88.03%,1.07,0.97
12/2/2020,ID-KB,Kalimantan Barat,23,0,56,-33,2461,22,2123,316,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,4.24,453.82,0.00,4.06,0.89%,86.27%,0.70,1.00
12/2/2020,ID-KS,Kalimantan Selatan,33,1,73,-41,13314,533,11885,896,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,8.20,3309.43,0.25,132.49,4.00%,89.27%,0.40,0.25
12/2/2020,ID-KT,Kalimantan Tengah,82,0,0,82,6204,194,4681,1329,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,31.90,2413.74,0.00,75.48,3.13%,75.45%,0.43,1.00
12/2/2020,ID-KI,Kalimantan Timur,304,1,136,167,20052,562,16514,2976,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,85.58,5644.97,0.28,158.21,2.80%,82.36%,2.39,1.00
12/2/2020,ID-KU,Kalimantan Utara,69,0,21,48,1592,18,1016,558,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,106.41,2455.25,0.00,27.76,1.13%,63.82%,1.19,1.00
12/2/2020,ID-BB,Kepulauan Bangka Belitung,14,0,6,8,1050,14,881,155,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,10.15,761.00,0.00,10.15,1.33%,83.90%,0.41,0.00
12/2/2020,ID-KR,Kepulauan Riau,32,1,0,31,5522,139,4192,1191,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,16.59,2862.03,0.52,72.04,2.52%,75.91%,0.97,
12/2/2020,ID-LA,Lampung,54,0,58,-4,3993,158,2083,1752,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,5.94,439.00,0.00,17.37,3.96%,52.17%,0.47,1.00
12/2/2020,ID-MA,Maluku,0,0,12,-12,4620,61,3809,750,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,2501.22,0.00,33.02,1.32%,82.45%,1.00,1.00
12/2/2020,ID-MU,Maluku Utara,50,1,39,10,2426,82,2020,324,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,38.23,1855.02,0.76,62.70,3.38%,83.26%,16.67,
12/2/2020,ID-NB,Nusa Tenggara Barat,22,0,4,18,4719,243,3742,734,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.17,895.40,0.00,46.11,5.15%,79.30%,1.22,0.00
12/2/2020,ID-NT,Nusa Tenggara Timur,29,2,2,25,1271,21,727,523,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,5.36,234.88,0.37,3.88,1.65%,57.20%,0.88,1.00
12/2/2020,ID-PA,Papua,30,0,20,10,10124,140,5050,4934,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.91,2332.53,0.00,32.26,1.38%,49.88%,0.38,0.00
12/2/2020,ID-PB,Papua Barat,19,0,39,-20,5371,88,4628,655,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,16.66,4708.51,0.00,77.15,1.64%,86.17%,0.25,0.00
12/2/2020,ID-RI,Riau,227,6,177,44,20465,465,18053,1947,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,37.37,3369.22,0.99,76.55,2.27%,88.21%,1.39,3.00
12/2/2020,ID-SR,Sulawesi Barat,0,1,5,-6,1473,22,1302,149,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,944.24,0.64,14.10,1.49%,88.39%,0.00,
12/2/2020,ID-SN,Sulawesi Selatan,117,2,75,40,20916,499,18677,1740,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,12.41,2218.76,0.21,52.93,2.39%,89.30%,0.80,0.67
12/2/2020,ID-ST,Sulawesi Tengah,31,1,55,-25,1903,73,1183,647,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,10.49,643.87,0.34,24.70,3.84%,62.17%,2.58,
12/2/2020,ID-SG,Sulawesi Tenggara,68,1,94,-27,6662,108,5210,1344,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,25.80,2527.83,0.38,40.98,1.62%,78.20%,0.75,
12/2/2020,ID-SA,Sulawesi Utara,104,0,44,60,7066,245,5457,1364,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,39.37,2674.61,0.00,92.74,3.47%,77.23%,2.89,1.00
12/2/2020,ID-SB,Sumatera Barat,175,5,115,55,20273,417,16031,3825,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,31.71,3673.15,0.91,75.55,2.06%,79.08%,3.07,5.00
12/2/2020,ID-SS,Sumatera Selatan,51,3,26,22,9581,517,7703,1361,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.21,1165.92,0.37,62.91,5.40%,80.40%,0.76,0.50
12/2/2020,ID-SU,Sumatera Utara,88,2,77,9,15759,619,13107,2033,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.92,1059.44,0.13,41.61,3.93%,83.17%,1.02,1.00
12/3/2020,ID-AC,Aceh,44,0,6,38,8355,335,6669,1351,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,8.39,1592.26,0.00,63.84,4.01%,79.82%,4.40,1.00
12/3/2020,ID-BA,Bali,230,0,0,230,14420,429,12472,1519,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,54.55,3420.16,0.00,101.75,2.98%,86.49%,1.14,0.00
12/3/2020,ID-BT,Banten,131,5,40,86,13467,345,9006,4116,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,12.22,1255.97,0.47,32.18,2.56%,66.87%,1.08,5.00
12/3/2020,ID-BE,Bengkulu,59,2,1,56,1913,80,1457,376,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,29.51,956.72,1.00,40.01,4.18%,76.16%,4.92,
12/3/2020,ID-JK,DKI Jakarta,1153,26,973,154,140238,2732,127047,10459,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,106.31,12929.76,2.40,251.89,1.95%,90.59%,0.99,1.13
12/3/2020,ID-YO,Daerah Istimewa Yogyakarta,189,1,77,111,6384,148,4573,1663,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,52.05,1758.19,0.28,40.76,2.32%,71.63%,1.55,1.00
12/3/2020,ID-GO,Gorontalo,18,0,3,15,3157,91,2973,93,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,15.25,2673.95,0.00,77.08,2.88%,94.17%,0.62,1.00
12/3/2020,IDN,Indonesia,8369,156,3673,4540,557877,17355,462553,77969,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,31.56,2103.72,0.59,65.44,3.11%,82.91%,1.51,1.32
12/3/2020,ID-JA,Jambi,94,2,20,72,2168,39,1442,687,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,26.91,620.61,0.57,11.16,1.80%,66.51%,1.16,
12/3/2020,ID-JB,Jawa Barat,1648,22,859,767,55807,952,46365,8490,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,36.49,1235.73,0.49,21.08,1.71%,83.08%,2.16,5.50
12/3/2020,ID-JT,Jawa Tengah,767,16,326,425,58337,2409,41006,14922,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,21.09,1604.25,0.44,66.25,4.13%,70.29%,0.81,0.70
12/3/2020,ID-JI,Jawa Timur,564,25,344,195,63337,4493,55604,3240,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,13.93,1564.69,0.62,111.00,7.09%,87.79%,1.23,0.83
12/3/2020,ID-KB,Kalimantan Barat,24,0,59,-35,2485,22,2182,281,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,4.43,458.25,0.00,4.06,0.89%,87.81%,1.04,1.00
12/3/2020,ID-KS,Kalimantan Selatan,54,2,10,42,13368,535,11895,938,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,13.42,3322.85,0.50,132.98,4.00%,88.98%,1.64,2.00
12/3/2020,ID-KT,Kalimantan Tengah,157,0,0,157,6361,194,4681,1486,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,61.08,2474.82,0.00,75.48,3.05%,73.59%,1.91,1.00
